1.130000000000000000e+03,1.020925815811694805e-56,1.769609309363125651e-68,-7.486789315918364125e-56,-9.825085541505130854e-69
1.135000000000000000e+03,3.360739729429818844e-55,9.011244138790155617e-67,-2.464542468231419407e-54,-4.542199113027490191e-67
1.140000000000000000e+03,1.045439255650611994e-53,4.336679997306915213e-65,-7.666554541356557528e-53,-1.962674697749159440e-65
1.145000000000000000e+03,3.073166685021672146e-52,1.972414159568914296e-63,-2.253655568979423523e-51,-7.905212364209882866e-64
1.150000000000000000e+03,8.536837389200863903e-51,8.478324217403561595e-62,-6.260347418592610829e-50,-2.956642679764583555e-62
1.155000000000000000e+03,2.240947625567718776e-49,3.444263615220539348e-60,-1.643361592020979634e-48,-1.020992104402915110e-60
1.160000000000000000e+03,5.558920673845762611e-48,1.322393546645540991e-58,-4.076541827251914280e-47,-3.225794348599598879e-59
1.165000000000000000e+03,1.303087674866974656e-46,4.798514458699194205e-57,-9.555976281516278900e-46,-9.178714120525799093e-58
1.170000000000000000e+03,2.886566483963843693e-45,1.645654628155972953e-55,-2.116815421288627224e-44,-2.279543786947307873e-56
1.175000000000000000e+03,6.042472842093269337e-44,5.334094857914578272e-54,-4.431146749957011935e-43,-4.571208610301604673e-55
1.180000000000000000e+03,1.195290852387295746e-42,1.634096112345274288e-52,-8.765466248084060217e-42,-5.372408389046482132e-54
1.185000000000000000e+03,2.234389397678327576e-41,4.731450494639949180e-51,-1.638552224176306133e-40,9.406333736920631417e-53
1.190000000000000000e+03,3.947037523374761622e-40,1.294840390434628484e-49,-2.894494181679688763e-39,9.388155262451414189e-51
1.195000000000000000e+03,6.588881031842201202e-39,3.349262644991293453e-48,-4.831846084581921530e-38,4.183832062802036720e-49
1.200000000000000000e+03,1.039396267558797980e-37,8.188407260300848691e-47,-7.622239282309659452e-37,1.449653344328803452e-47
1.205000000000000000e+03,1.549462156131716569e-36,1.892228702707524651e-45,-1.136272244835855678e-35,4.328852714607154912e-46
1.210000000000000000e+03,2.182793353983745377e-35,4.133129251628145358e-44,-1.600715119796804499e-34,1.157340976292823360e-44
1.215000000000000000e+03,2.905881352503404521e-34,8.533422945491341395e-43,-2.130979645335462677e-33,2.821698135072268923e-43
1.220000000000000000e+03,3.655769898997173051e-33,1.665385666781347745e-41,-2.680897900553651902e-32,6.338394324484063001e-42
1.225000000000000000e+03,4.346283589334737691e-32,3.072292915107042609e-40,-3.187274585941751702e-31,1.320106541236806033e-40
1.230000000000000000e+03,4.883132292633260399e-31,5.357674506184249214e-39,-3.580963601627406493e-30,2.559778855798996980e-39
1.235000000000000000e+03,5.184700816002615914e-30,8.832148105730790812e-38,-3.802113802067044290e-29,4.634521183002068211e-38
1.240000000000000000e+03,5.202330314055153582e-29,1.376397483862336081e-36,-3.815042030709297754e-28,7.850709119632364792e-37
1.245000000000000000e+03,4.933171319471322769e-28,2.027780585903640269e-35,-3.617658677148651694e-27,1.246156526082648533e-35
1.250000000000000000e+03,4.420938981752910814e-27,2.824298478906886877e-34,-3.242021520327385266e-26,1.855630216386642882e-34
1.255000000000000000e+03,3.744294781328312316e-26,3.719004750785002012e-33,-2.745815653158742533e-25,2.594441243054123806e-33
1.260000000000000000e+03,2.997100017470313269e-25,4.630036554084729631e-32,-2.197872706860178912e-24,3.408170194465799108e-32
1.265000000000000000e+03,2.267348395888829359e-24,5.450041816063718236e-31,-1.662721413621655893e-23,4.208705195616306333e-31
1.270000000000000000e+03,1.621187175676942582e-23,6.065832178577394986e-30,-1.188869778191920099e-22,4.887620981755867273e-30
1.275000000000000000e+03,1.095620902000047602e-22,6.383734593637187599e-29,-8.034544784495167262e-22,5.339457623298019901e-29
1.280000000000000000e+03,6.998691055814668612e-22,6.352918463210498965e-28,-5.132365088022702363e-21,5.488322745097157311e-28
1.285000000000000000e+03,4.225937721064396033e-21,5.978709261161684276e-27,-3.099013230436618456e-20,5.308662073722829011e-27
1.290000000000000000e+03,2.412144997034524167e-20,5.321089635487219843e-26,-1.768899504805709709e-19,4.832411762036486297e-26
1.295000000000000000e+03,1.301627493008067559e-19,4.478965656213993875e-25,-9.545211527948690940e-19,4.139789039468338863e-25
1.300000000000000000e+03,6.640602206448097207e-19,3.565872380000879092e-24,-4.869730325319554693e-18,3.337346011147983473e-24
1.305000000000000000e+03,3.203367041283851572e-18,2.685305127178471018e-23,-2.349102641960448211e-17,2.531488917159833626e-23
1.310000000000000000e+03,1.461279424134200031e-17,1.912899996234135790e-22,-1.071581565128894611e-16,1.806392654679835875e-22
1.315000000000000000e+03,6.304421917530792492e-17,1.289124735157594076e-21,-4.623087396894664256e-16,1.212217924327243168e-21
1.320000000000000000e+03,2.572834107919433684e-16,8.219347985585614529e-21,-1.886647231937087105e-15,7.647276414042497922e-21
1.325000000000000000e+03,9.933787438584480722e-16,4.958586039940572204e-20,-7.284195183862848716e-15,4.532718862996479860e-20
1.330000000000000000e+03,3.629542244683122262e-15,2.830723901362655515e-19,-2.661336262440511619e-14,2.522508638182620199e-19
1.335000000000000000e+03,1.255272764542913204e-14,1.529327460079461316e-18,-9.203584839931244887e-14,1.316828448909536282e-18
1.340000000000000000e+03,4.110645676031471288e-14,7.820134332641098792e-18,-3.013591359195945450e-13,6.440505921843251338e-18
1.345000000000000000e+03,1.275054378456612494e-13,3.785207860190712050e-17,-9.346187713040227372e-13,2.946424367966389421e-17
1.350000000000000000e+03,3.747863102645765582e-13,1.734531036450651273e-16,-2.746530365065223009e-12,1.258001732479915862e-16
1.355000000000000000e+03,1.044474218352904539e-12,7.525766369137095108e-16,-7.651341164146461665e-12,4.996910816440400087e-16
1.360000000000000000e+03,2.761412481199435013e-12,3.092147945427732946e-15,-2.021741851212200395e-11,1.837950294741134272e-15
1.365000000000000000e+03,6.930877411709919093e-12,1.203319857801873978e-14,-5.070017748861126658e-11,6.215032160747631035e-15
1.370000000000000000e+03,1.652804139219609408e-11,4.435989032905933605e-14,-1.207473837613029838e-10,1.908987149695833383e-14
1.375000000000000000e+03,3.748339880393705025e-11,1.549436857385749033e-13,-2.733030279498838592e-10,5.208430247553095689e-14
1.380000000000000000e+03,8.093030750546954932e-11,5.128930193342489903e-13,-5.883596578885295228e-10,1.201610233669723515e-13
1.385000000000000000e+03,1.665628146596136472e-10,1.609373860685892393e-12,-1.205635870302611405e-09,2.016265924830091852e-13
1.390000000000000000e+03,3.272338108052327510e-10,4.788368170921810030e-12,-2.353443663441845445e-09,4.751066998840164650e-14
1.395000000000000000e+03,6.146952949157393364e-10,1.351329628586889885e-11,-4.379500111563469273e-09,-1.496983751888694760e-12
1.400000000000000000e+03,1.106103410091895865e-09,3.618644875889324499e-11,-7.774204649123114652e-09,-8.521880894577498424e-12
1.405000000000000000e+03,1.910741031231524899e-09,9.199017127862084735e-11,-1.317082912349119261e-08,-3.335307154946360312e-11
1.410000000000000000e+03,3.176609493866084871e-09,2.221207437484069106e-10,-2.130241250202635616e-08,-1.088224646823319099e-10
1.415000000000000000e+03,5.097412717288017015e-09,5.097815934264947938e-10,-3.289575479163934159e-08,-3.135235344519869492e-10
1.420000000000000000e+03,7.922240208618643158e-09,1.112988953870701696e-09,-4.849360084305587830e-08,-8.177819342835918782e-10
1.425000000000000000e+03,1.197298071255433643e-08,2.313994594166340170e-09,-6.822063416821762818e-08,-1.956418104226288226e-09
1.430000000000000000e+03,1.767786522525020229e-08,4.587377970268546861e-09,-9.154587607775541912e-08,-4.324922020172933165e-09
1.435000000000000000e+03,2.563289788466397633e-08,8.685696552693855152e-09,-1.171320193585715416e-07,-8.873885420293731958e-09
1.440000000000000000e+03,3.670547808651306362e-08,1.573850383593352338e-08,-1.428771750177898780e-07,-1.694183202813079779e-08
1.445000000000000000e+03,5.219573495830935388e-08,2.736077815300621643e-08,-1.662158635604952705e-07,-3.012765091462506252e-08
1.450000000000000000e+03,7.407139270553816589e-08,4.577451714914114040e-08,-1.846341054058764512e-07,-4.988186891968950832e-08
1.455000000000000000e+03,1.052931451768571824e-07,7.396535990027125055e-08,-1.961840422749478726e-07,-7.672032504185380620e-08
1.460000000000000000e+03,1.502525048208709744e-07,1.159235998509914507e-07,-1.996238493024092078e-07,-1.090570312873917030e-07
1.465000000000000000e+03,2.153558893579971853e-07,1.770498712255299295e-07,-1.937622577897961690e-07,-1.418100202897264983e-07
1.470000000000000000e+03,3.098084695558402761e-07,2.648317128737547584e-07,-1.757381910687649270e-07,-1.651073609325244654e-07
1.475000000000000000e+03,4.466768364591980384e-07,3.899130109428503089e-07,-1.383052017596431101e-07,-1.635252394331386325e-07
1.480000000000000000e+03,6.443355990993082418e-07,5.676871542247690558e-07,-6.657084214980430510e-08,-1.162294448566477876e-07
1.485000000000000000e+03,9.284241647589224247e-07,8.205569137889925645e-07,6.518041369075517786e-08,1.908267420633129162e-09
1.490000000000000000e+03,1.334455333442744503e-06,1.181028034052847706e-06,2.961846027956175846e-07,2.187121149064985743e-07
1.495000000000000000e+03,1.911234381294029811e-06,1.695834830922957232e-06,6.816829138276918290e-07,5.639055582641921755e-07
1.500000000000000000e+03,2.725280094480825432e-06,2.431315009944192751e-06,1.296311634207318557e-06,1.071287990758971664e-06
1.505000000000000000e+03,3.866498299673617381e-06,3.480234710079149791e-06,2.240140815827726405e-06,1.786804932769605331e-06
1.510000000000000000e+03,5.455433147700859163e-06,4.970206152642116777e-06,3.649146675174966876e-06,2.785688121094016282e-06
1.515000000000000000e+03,7.652462150584944144e-06,7.073751595402538642e-06,5.711297591001670460e-06,4.201238947356397203e-06
1.520000000000000000e+03,1.066921401321780623e-05,1.001995517385876151e-05,8.688492153861774420e-06,6.266165231296448838e-06
1.525000000000000000e+03,1.478215412012814011e-05,1.410746416674193380e-05,1.294380867682641127e-05,9.364779401887068623e-06
1.530000000000000000e+03,2.034759939631120387e-05,1.971823053953198696e-05,1.897318931095458354e-05,1.409123028828909705e-05
1.535000000000000000e+03,2.781636535121689334e-05,2.733065631553640049e-05,2.744043735143931995e-05,2.130567119698249820e-05
1.540000000000000000e+03,3.774491238220513645e-05,3.752962319882269883e-05,3.921317180479300650e-05,3.217695265827796614e-05
1.545000000000000000e+03,5.079849726268833237e-05,5.100936010179273717e-05,5.539382903232401473e-05,4.819692572770832703e-05
1.550000000000000000e+03,6.774084606402309321e-05,6.856365167095552083e-05,7.733340348418674885e-05,7.114806259304300303e-05
1.555000000000000000e+03,8.940474219032869924e-05,9.105720963869758837e-05,1.066078366633633508e-04,1.030045539571651107e-04
1.560000000000000000e+03,1.166391641056202798e-04,1.193728857409831305e-04,1.449317241027852992e-04,1.457506980220460533e-04
1.565000000000000000e+03,1.502315470058159875e-04,1.543323310709026252e-04,1.939867478179658046e-04,2.011129731675914147e-04
1.570000000000000000e+03,1.908083426612641840e-04,1.965926810244254829e-04,2.551573481917061501e-04,2.702249151254075880e-04
1.575000000000000000e+03,2.387227058388820755e-04,2.465281176572467199e-04,3.291937526620902364e-04,3.532726909083882963e-04
1.580000000000000000e+03,2.939436208865834808e-04,3.041113151101333830e-04,4.158563036895143836e-04,4.491941230390651381e-04
1.585000000000000000e+03,3.559644735011845054e-04,3.688140416899318035e-04,5.136230827249463034e-04,5.555124238962874054e-04
1.590000000000000000e+03,4.237494422421630947e-04,4.395469600967711514e-04,6.195514757058773365e-04,6.683693901617223038e-04
1.595000000000000000e+03,4.957323263954005379e-04,5.146550252958222247e-04,7.293644250456698085e-04,7.827821562116705394e-04
1.600000000000000000e+03,5.698749212626764418e-04,5.919770499242362274e-04,8.377843537480657255e-04,8.930945337208219710e-04
1.605000000000000000e+03,6.437823877643674602e-04,6.689674728412217100e-04,9.390742977803285272e-04,9.935464155996873593e-04
1.610000000000000000e+03,7.148635448782745963e-04,7.428675714491194976e-04,1.027686918651831349e-03,1.078858677884396650e-03
1.615000000000000000e+03,7.805168570349177307e-04,8.109049861705066795e-04,1.098888845823359391e-03,1.144733548602827654e-03
1.620000000000000000e+03,8.383194967158871932e-04,8.704964755563986308e-04,1.149233664186882298e-03,1.188197804588207469e-03
1.625000000000000000e+03,8.861975122805945985e-04,9.194298878963999945e-04,1.176801583473457372e-03,1.207757266366097206e-03
1.630000000000000000e+03,9.225591483910460747e-04,9.560064819306923149e-04,1.181192391563424659e-03,1.203372915649029333e-03
1.635000000000000000e+03,9.463795778753567381e-04,9.791320487723582933e-04,1.163325817136180110e-03,1.176300999264869333e-03
1.640000000000000000e+03,9.572324571622308409e-04,9.883528395779159377e-04,1.125144895632774556e-03,1.128855191551523997e-03
1.645000000000000000e+03,9.552706899018234207e-04,9.838388539562404733e-04,1.069319137654432773e-03,1.064146058662572385e-03
1.650000000000000000e+03,9.411646190103695230e-04,9.663221905727598657e-04,9.990087475166555767e-04,9.858343033600635175e-04
1.655000000000000000e+03,9.160098029327581144e-04,9.370019054359350185e-04,9.176987037936680872e-04,8.979074772345954636e-04
1.660000000000000000e+03,8.812181142978442114e-04,8.974290461081080436e-04,8.290685801260344210e-04,8.044668582235945048e-04
1.665000000000000000e+03,8.384051416068714858e-04,8.493858514805495072e-04,7.368499684202455035e-04,7.095032598507357638e-04
1.670000000000000000e+03,7.892843072509478971e-04,7.947712270743575785e-04,6.446411636255296260e-04,6.166523281734886865e-04
1.675000000000000000e+03,7.355746333007841167e-04,7.355007969750809163e-04,5.556846649221185326e-04,5.289457911335695289e-04
1.680000000000000000e+03,6.789256402918240462e-04,6.734251241490273867e-04,4.726457738116290842e-04,4.486011406532870011e-04
1.685000000000000000e+03,6.208601441548139421e-04,6.102655443510225089e-04,3.974435451812479477e-04,3.769029883403551720e-04
1.690000000000000000e+03,5.627339894141974302e-04,5.475647267614195497e-04,3.311746173579558240e-04,3.142164340265128923e-04
1.695000000000000000e+03,5.057109075605827108e-04,4.866490178869825535e-04,2.741443056657797252e-04,2.601394219124378727e-04
1.700000000000000000e+03,4.507504040851854302e-04,4.286013204615896359e-04,2.259913664978597148e-04,2.137604850297728691e-04
1.705000000000000000e+03,3.986065458270289996e-04,3.742454659652066245e-04,1.858737995985416491e-04,1.739572365761151177e-04
1.710000000000000000e+03,3.498355577581439249e-04,3.241443813087136676e-04,1.526766941688739937e-04,1.396618685618495215e-04
1.715000000000000000e+03,3.048101988450323762e-04,2.786139371652390046e-04,1.252070464816114293e-04,1.100356493017338658e-04
1.720000000000000000e+03,2.637389981861422645e-04,2.377521897310888414e-04,1.023498968173090193e-04,8.452778423901118672e-05
1.725000000000000000e+03,2.266886191430640023e-04,2.014806568848142860e-04,8.317114631404172724e-05,6.283152352195980081e-05
1.730000000000000000e+03,1.936078578060047134e-04,1.695916313056334711e-04,6.696305350963224735e-05,4.477826246165774441e-05
1.735000000000000000e+03,1.643520143395888844e-04,1.417944822757409812e-04,5.323791181853460919e-05,3.022002860757790733e-05
1.740000000000000000e+03,1.387065538905190047e-04,1.177548801599280520e-04,4.168311104399397395e-05,1.894171624929558509e-05
1.745000000000000000e+03,1.164091020481982909e-04,9.712345765520253790e-05,3.209569147589075733e-05,1.062350836401671479e-05
1.750000000000000000e+03,9.716895455966036220e-05,7.955354897153456056e-05,2.431560576295273854e-05,4.851317227597926016e-06
1.755000000000000000e+03,8.068348684931704541e-05,6.471018627265183953e-05,1.817384157594400054e-05,1.157555378708817776e-06
1.760000000000000000e+03,6.665114573731792088e-05,5.227375842472550062e-05,1.346504706093302359e-05,-9.299554989653177348e-07
1.765000000000000000e+03,5.478104769770264943e-05,4.194156381083173878e-05,9.946150561409247646e-06,-1.848133063465865064e-06
1.770000000000000000e+03,4.479951045382072830e-05,3.342936524851885659e-05,7.355066139529314475e-06,-1.975471259745071364e-06
1.775000000000000000e+03,3.645403608703622549e-05,2.647365880903187669e-05,5.439051353268482525e-06,-1.624348236404479743e-06
1.780000000000000000e+03,2.951532267072302096e-05,2.083428564678095884e-05,3.981673551501212068e-06,-1.042724757614128222e-06
1.785000000000000000e+03,2.377783689924953646e-05,1.629654414438144752e-05,2.820224403045375364e-06,-4.188026487744590470e-07
1.790000000000000000e+03,1.905938453967426102e-05,1.267207683270804416e-05,1.850195825411851857e-06,1.151341374910415410e-07
1.795000000000000000e+03,1.520001372278651135e-05,9.798270154501195119e-06,1.018096220192739479e-06,4.800547986015435305e-07
1.800000000000000000e+03,1.206050093975542220e-05,7.536407624623198649e-06,3.069208686154840737e-07,6.467005571688072039e-07
1.805000000000000000e+03,9.520604559209243476e-06,5.769125796544091125e-06,-2.805464265468298195e-07,6.288477599733351350e-07
1.810000000000000000e+03,7.477220517225381866e-06,4.397754737601447689e-06,-7.363326939356444037e-07,4.721342370017787663e-07
1.815000000000000000e+03,5.842534764655293351e-06,3.339940274599861292e-06,-1.057300971615151166e-06,2.393260693328596959e-07
1.820000000000000000e+03,4.542235861814140820e-06,2.527680016054306556e-06,-1.249948403860880688e-06,-5.338773564921687730e-09
1.825000000000000000e+03,3.513829295867787156e-06,1.905689229997409482e-06,-1.330673109854731198e-06,-2.094329534996988898e-07
1.830000000000000000e+03,2.705081506130444117e-06,1.429915536059410138e-06,-1.322949243971101547e-06,-3.405978894963388984e-07
1.835000000000000000e+03,2.072612082737729550e-06,1.066041848744830603e-06,-1.253069868959992078e-06,-3.886977467789448483e-07
1.840000000000000000e+03,1.580642186911005627e-06,7.879078677549154250e-07,-1.145948883812689241e-06,-3.625696752340893430e-07
1.845000000000000000e+03,1.199894027329673670e-06,5.758835283465018347e-07,-1.022040487757169242e-06,-2.833738372145341469e-07
1.850000000000000000e+03,9.066232711420378516e-07,4.152996534133985906e-07,-8.958660551703278147e-07,-1.769970285654499752e-07
1.855000000000000000e+03,6.817593323699242196e-07,2.950620744308842863e-07,-7.760839568281164802e-07,-6.758449150576007655e-08
1.860000000000000000e+03,5.101312910391100528e-07,2.065481061479238669e-07,-6.666418541649278973e-07,2.661240650383741581e-08
1.865000000000000000e+03,3.797681464350181916e-07,1.428259140929589447e-07,-5.683956983235107803e-07,9.485850373244811652e-08
1.870000000000000000e+03,2.812750179831574594e-07,9.817247766298111553e-08,-4.806520279634600084e-07,1.335375122877588414e-07
1.875000000000000000e+03,2.072949474154470528e-07,6.781752146873023377e-08,-4.022995467859382508e-07,1.445690330940320024e-07
1.880000000000000000e+03,1.520655489735701750e-07,4.782255768682395627e-08,-3.324293698793098328e-07,1.334302109049884157e-07
1.885000000000000000e+03,1.110719332603361045e-07,3.501582709235393631e-08,-2.705183403791763932e-07,1.073130686755478428e-07
1.890000000000000000e+03,8.078637182397636836e-08,2.693325278993252527e-08,-2.163359295254896779e-07,7.365293596714737445e-08
1.895000000000000000e+03,5.847603924421005708e-08,2.174596518698041585e-08,-1.697431266381321170e-07,3.905962841721709049e-08
1.900000000000000000e+03,4.205635982849143060e-08,1.817452733117694897e-08,-1.305101575439700735e-07,8.609268423665505695e-09
1.905000000000000000e+03,2.996994489613277215e-08,1.539616127075100718e-08,-9.821848051323938544e-08,-1.453128823368727003e-08
1.910000000000000000e+03,2.107825259362928620e-08,1.294943090850171839e-08,-7.225502664706507406e-08,-2.914863490689976122e-08
1.915000000000000000e+03,1.456171551320311310e-08,1.063839961983960343e-08,-5.186895064171516853e-08,-3.571078405941106157e-08
1.920000000000000000e+03,9.830761211410910689e-09,8.439238947124913320e-09,-3.624935716151170027e-08,-3.585157523344032402e-08
1.925000000000000000e+03,6.452786128002450569e-09,6.415594709379509346e-09,-2.459204521416141874e-08,-3.174671629696279153e-08
1.930000000000000000e+03,4.098702543404550977e-09,4.651082062331434308e-09,-1.614231170537926966e-08,-2.553983157372947330e-08
1.935000000000000000e+03,2.508909776419649248e-09,3.205478594172425676e-09,-1.021684104663987280e-08,-1.894277655568514653e-08
1.940000000000000000e+03,1.474821007136639690e-09,2.095923960684929739e-09,-6.214131755307946093e-09,-1.306040284750389583e-08
1.945000000000000000e+03,8.301420885532849871e-10,1.298464856374528607e-09,-3.620771756982044440e-09,-8.412755580728960327e-09
1.950000000000000000e+03,4.463812173790820231e-10,7.615188559255759588e-10,-2.015503106035030003e-09,-5.079223651456481102e-09
1.955000000000000000e+03,2.288669022021495150e-10,4.225487829671215151e-10,-1.069333984028742657e-09,-2.880606288234731493e-09
1.960000000000000000e+03,1.117202679170560952e-10,2.217436573865094076e-10,-5.397045552719378306e-10,-1.536953649431183335e-09
1.965000000000000000e+03,5.186009242474047854e-11,1.100248162367595380e-10,-2.587262826193933149e-10,-7.723294570504244134e-10
1.970000000000000000e+03,2.287029571918007955e-11,5.160817505693825678e-11,-1.176622752179734511e-10,-3.658107226445733495e-10
1.975000000000000000e+03,9.574456998079396340e-12,2.288139647596262680e-11,-5.071477084582340805e-11,-1.634105791361662194e-10
1.980000000000000000e+03,3.802691749762640792e-12,9.588419847431655862e-12,-2.070217491852833401e-11,-6.887600501783303154e-11
1.985000000000000000e+03,1.432133402484104180e-12,3.797411093584949293e-12,-7.999103397657057018e-12,-2.740106144312788445e-11
1.990000000000000000e+03,5.112240255973814351e-13,1.421305650265897614e-12,-2.924350048463089317e-12,-1.029180650068804619e-11
1.995000000000000000e+03,1.729121218257340642e-13,5.027303821745756139e-13,-1.011218309146776850e-12,-3.650294146779271474e-12
2.000000000000000000e+03,5.539894532805731474e-14,1.680438598185722868e-13,-3.306648910992598164e-13,-1.222767045387754563e-12
2.005000000000000000e+03,1.680871180492192862e-14,5.308167078912005725e-14,-1.022317505430231175e-13,-3.868937959198946749e-13
2.010000000000000000e+03,4.828752444777230981e-15,1.584518048629167054e-14,-2.988033020610210268e-14,-1.156413027801683198e-13
2.015000000000000000e+03,1.313186564292526834e-15,4.469694957200020412e-15,-8.255617368263131331e-15,-3.265422627481881954e-14
2.020000000000000000e+03,3.380202148960963484e-16,1.191474875003300123e-15,-2.156018444094297909e-15,-8.711563777230065614e-15
2.025000000000000000e+03,8.234286551284222134e-17,3.001352299657569314e-16,-5.322024569439560095e-16,-2.195850726018939527e-15
2.030000000000000000e+03,1.898128999657270245e-17,7.144524045430230975e-17,-1.241686063033616170e-16,-5.229677582964711503e-16
2.035000000000000000e+03,4.139970275907086342e-18,1.607138425866289089e-17,-2.738110073078925466e-17,-1.176859320264626873e-16
