9.000000000000000000e+02,-3.187610666160680677e-152,-3.702305379943217547e-173
9.050000000000000000e+02,-1.417335017760440774e-149,-2.510373638097515448e-170
9.100000000000000000e+02,-5.955279208799179288e-147,-1.608022923310557273e-167
9.150000000000000000e+02,-2.364580497087544689e-144,-9.730350576100797909e-165
9.200000000000000000e+02,-8.872141168401237651e-142,-5.562134147496284273e-162
9.250000000000000000e+02,-3.145756832798261943e-139,-3.003482871336973293e-159
9.300000000000000000e+02,-1.054008756214655670e-136,-1.532051092269529074e-156
9.350000000000000000e+02,-3.337226274700858212e-134,-7.382084418360949050e-154
9.400000000000000000e+02,-9.985031860988876581e-132,-3.359969279509517590e-151
9.450000000000000000e+02,-2.823160840009027987e-129,-1.444556643810936767e-148
9.500000000000000000e+02,-7.543000793418342611e-127,-5.866360741659587813e-146
9.550000000000000000e+02,-1.904474015379331147e-124,-2.250242411141455021e-143
9.600000000000000000e+02,-4.543895301745146134e-122,-8.152805122673105626e-141
9.650000000000000000e+02,-1.024481091587395844e-119,-2.789923421126882871e-138
9.700000000000000000e+02,-2.182739690268625373e-117,-9.017259090885213314e-136
9.750000000000000000e+02,-4.394629954885638967e-115,-2.752597450418063625e-133
9.800000000000000000e+02,-8.361131348366731739e-113,-7.935691733476413383e-131
9.850000000000000000e+02,-1.503246320014638210e-110,-2.160667627406407545e-128
9.900000000000000000e+02,-2.553980767853929316e-108,-5.555695317196059389e-126
9.950000000000000000e+02,-4.100411725034116354e-106,-1.349028962219256856e-123
1.000000000000000000e+03,-6.220992573563146358e-104,-3.093288738442271476e-121
1.005000000000000000e+03,-8.918961157913427828e-102,-6.697590720162587860e-119
1.010000000000000000e+03,-1.208345801474716074e-99,-1.369294529295764381e-116
1.015000000000000000e+03,-1.547000946410623213e-97,-2.643229090799552213e-114
1.020000000000000000e+03,-1.871596829532801623e-95,-4.817371342950002857e-112
1.025000000000000000e+03,-2.139717331835488785e-93,-8.288930805826855278e-110
1.030000000000000000e+03,-2.311654333654842876e-91,-1.346397696412474725e-107
1.035000000000000000e+03,-2.359998745985374521e-89,-2.064455149185350882e-105
1.040000000000000000e+03,-2.276790363869593621e-87,-2.987876453225347679e-103
1.045000000000000000e+03,-2.075662391355006689e-85,-4.081402242915765686e-101
1.050000000000000000e+03,-1.788186426668183242e-83,-5.261461385166083152e-99
1.055000000000000000e+03,-1.455765037445429672e-81,-6.400439956434180543e-97
1.060000000000000000e+03,-1.119933402935874411e-79,-7.346336813448258821e-95
1.065000000000000000e+03,-8.141708404762644729e-78,-7.954897456171170255e-93
1.070000000000000000e+03,-5.593212705993398308e-76,-8.125298025441290228e-91
1.075000000000000000e+03,-3.631027911968942705e-74,-7.827354676982364920e-89
1.080000000000000000e+03,-2.227513358153636332e-72,-7.110203906695517452e-87
1.085000000000000000e+03,-1.291319013541046446e-70,-6.089044539999038088e-85
1.090000000000000000e+03,-7.074069099944116959e-69,-4.914858685137135217e-83
1.095000000000000000e+03,-3.662078103113778522e-67,-3.738052741858437142e-81
1.100000000000000000e+03,-1.791465688654893408e-65,-2.677990976326418568e-79
1.105000000000000000e+03,-8.281557381160357143e-64,-1.806478740053690114e-77
1.110000000000000000e+03,-3.617747175498903075e-62,-1.146871195560028019e-75
1.115000000000000000e+03,-1.493437821540065264e-60,-6.848738279572609933e-74
1.120000000000000000e+03,-5.825844404968189572e-59,-3.844344501537019427e-72
1.125000000000000000e+03,-2.147600524342903968e-57,-2.026653388243036433e-70
1.130000000000000000e+03,-7.481197179494316521e-56,-1.002338404310661028e-68
1.135000000000000000e+03,-2.462701618018650563e-54,-4.644342086719638735e-67
1.140000000000000000e+03,-7.660828132199272960e-53,-2.012395482060659217e-65
1.145000000000000000e+03,-2.251972237331827336e-51,-8.133934559243797435e-64
1.150000000000000000e+03,-6.255671353146048824e-50,-3.056073262133335555e-62
1.155000000000000000e+03,-1.642134109607828392e-48,-1.061840355506502959e-60
1.160000000000000000e+03,-4.073496920139808143e-47,-3.384381958069024735e-59
1.165000000000000000e+03,-9.548838599290836231e-46,-9.760559839752133846e-58
1.170000000000000000e+03,-2.115234300180628050e-44,-2.481282738281005854e-56
1.175000000000000000e+03,-4.427836976422699419e-43,-5.232230035206260304e-55
1.180000000000000000e+03,-8.758919024568984224e-42,-7.419257038969357112e-54
1.185000000000000000e+03,-1.637328334043476246e-40,3.416690960161138303e-53
1.190000000000000000e+03,-2.892332185976927401e-39,7.731768649894220355e-51
1.195000000000000000e+03,-4.828237015151916307e-38,3.750950856392456299e-49
1.200000000000000000e+03,-7.616545973731344016e-37,1.342742282751853033e-47
1.205000000000000000e+03,-1.135423524627503202e-35,4.079321925549190022e-46
1.210000000000000000e+03,-1.599519491483344526e-34,1.102301542126524836e-44
1.215000000000000000e+03,-2.129387944500408942e-33,2.706969221130989774e-43
1.220000000000000000e+03,-2.678895447165778904e-32,6.112387406207013366e-42
1.225000000000000000e+03,-3.184893902681476664e-31,1.278031805579802617e-40
1.230000000000000000e+03,-3.578288858741739428e-30,2.485754810646983093e-39
1.235000000000000000e+03,-3.799273874653687699e-29,4.511444155230949625e-38
1.240000000000000000e+03,-3.812192446826687987e-28,7.657318661380597953e-37
1.245000000000000000e+03,-3.614956525656995779e-27,1.217438927717950135e-35
1.250000000000000000e+03,-3.239599945044166918e-26,1.815329061176858181e-34
1.255000000000000000e+03,-2.743764710946131607e-25,2.540991631471139060e-33
1.260000000000000000e+03,-2.196231041894169837e-24,3.341176984329181416e-32
1.265000000000000000e+03,-1.661479471370378178e-23,4.129349550494506866e-31
1.270000000000000000e+03,-1.187981771839213944e-22,4.798785300498779227e-30
1.275000000000000000e+03,-8.028543518653731790e-22,5.245471974404351973e-29
1.280000000000000000e+03,-5.128531558360882382e-21,5.394349930320049258e-28
1.285000000000000000e+03,-3.096698479626207549e-20,5.219862318682544155e-27
1.290000000000000000e+03,-1.767578260155957133e-19,4.753108224018635361e-26
1.295000000000000000e+03,-9.538081938937324961e-19,4.072854975800393747e-25
1.300000000000000000e+03,-4.866093000690724186e-18,3.283953747461844105e-24
1.305000000000000000e+03,-2.347348049160051590e-17,2.491236802873428671e-23
1.310000000000000000e+03,-1.070781187072663078e-16,1.777712539965571254e-22
1.315000000000000000e+03,-4.619634408866904929e-16,1.192904594226476173e-21
1.320000000000000000e+03,-1.885238129386153196e-15,7.524357391295712554e-21
1.325000000000000000e+03,-7.278754972229016504e-15,4.458780988755139804e-20
1.330000000000000000e+03,-2.659348769610144958e-14,2.480474823829801823e-19
1.335000000000000000e+03,-9.196712305850677667e-14,1.294244024287795168e-18
1.340000000000000000e+03,-3.011341427154288089e-13,6.325826313264343276e-18
1.345000000000000000e+03,-9.339211870819700621e-13,2.891393084807284702e-17
1.350000000000000000e+03,-2.744481359463936973e-12,1.233047497137909192e-16
1.355000000000000000e+03,-7.645637461707364551e-12,4.889997275889161689e-16
1.360000000000000000e+03,-2.020236721423230975e-11,1.794680660386026802e-15
1.365000000000000000e+03,-5.066251668177051430e-11,6.049664300009078793e-15
1.370000000000000000e+03,-1.206580317038593900e-10,1.849337219561810228e-14
1.375000000000000000e+03,-2.731021056917913986e-10,5.005518874867901789e-14
1.380000000000000000e+03,-5.879319941659960268e-10,1.136599092594111808e-13
1.385000000000000000e+03,-1.204776702800994268e-09,1.820479570458683108e-13
1.390000000000000000e+03,-2.351824169854015047e-09,-7.734289709427614903e-15
1.395000000000000000e+03,-4.376670333044460956e-09,-1.642266575868162475e-12
1.400000000000000000e+03,-7.769739104777655234e-09,-8.874714878364314242e-12
1.405000000000000000e+03,-1.316486862812017555e-08,-3.413104065799680160e-11
1.410000000000000000e+03,-2.129714997255570922e-08,-1.103247232613699896e-10
1.415000000000000000e+03,-3.289893461833532978e-08,-3.158289775615394241e-10
1.420000000000000000e+03,-4.852589445654539167e-08,-8.194944696581634637e-10
1.425000000000000000e+03,-6.832968169348159495e-08,-1.950762165185173087e-09
1.430000000000000000e+03,-9.183025871075539654e-08,-4.289360318479568354e-09
1.435000000000000000e+03,-1.177770569603421736e-07,-8.745487278359724048e-09
1.440000000000000000e+03,-1.441988044087142917e-07,-1.656418854158598334e-08
1.445000000000000000e+03,-1.686958632199699267e-07,-2.914616002019002931e-08
1.450000000000000000e+03,-1.889074431523707230e-07,-4.755427632990817478e-08
1.455000000000000000e+03,-2.029090493103456454e-07,-7.160280497151437798e-08
1.460000000000000000e+03,-2.091381813863183314e-07,-9.853005346013455815e-08
1.465000000000000000e+03,-2.054224232834481911e-07,-1.214307745327539433e-07
1.470000000000000000e+03,-1.868852961926140587e-07,-1.278197971110471515e-07
1.475000000000000000e+03,-1.429178046369436433e-07,-9.881557827506878210e-08
1.480000000000000000e+03,-5.385800720812297374e-08,-9.358339271573197873e-09
1.485000000000000000e+03,1.117661790432082067e-07,1.704705988715767485e-07
1.490000000000000000e+03,3.988557133765450815e-07,4.735905530347247925e-07
1.495000000000000000e+03,8.664537483825645713e-07,9.348954819153401781e-07
1.500000000000000000e+03,1.588841443278340345e-06,1.593198548458586681e-06
1.505000000000000000e+03,2.659086781546738055e-06,2.498686323108001299e-06
1.510000000000000000e+03,4.197129224364595314e-06,3.728112242502437157e-06
1.515000000000000000e+03,6.363557899244825771e-06,5.408744191968343617e-06
1.520000000000000000e+03,9.378712238438263545e-06,7.750109776555913249e-06
1.525000000000000000e+03,1.354531739809420313e-05,1.108040690827100639e-05
1.530000000000000000e+03,1.927224705074074651e-05,1.588278306729096713e-05
1.535000000000000000e+03,2.709731474848021377e-05,2.282591132102979115e-05
1.540000000000000000e+03,3.770750963654624481e-05,3.278302019984079063e-05
1.545000000000000000e+03,5.195447203048000163e-05,4.683276952989149776e-05
1.550000000000000000e+03,7.086012992721255283e-05,6.623341848141663492e-05
1.555000000000000000e+03,9.560248882147655248e-05,9.235946206382311772e-05
1.560000000000000000e+03,1.274667658441431639e-04,1.265901943787030943e-04
1.565000000000000000e+03,1.677461056445224028e-04,1.701461643381639609e-04
1.570000000000000000e+03,2.175825746979009943e-04,2.238839092473449480e-04
1.575000000000000000e+03,2.777541316041307615e-04,2.880786690767871811e-04
1.580000000000000000e+03,3.484338966967654404e-04,3.622409714598470829e-04
1.585000000000000000e+03,4.289675503648626665e-04,4.450163685065935222e-04
1.590000000000000000e+03,5.177248193044520870e-04,5.342026876986972561e-04
1.595000000000000000e+03,6.120754900190501953e-04,6.268891643381878549e-04
1.600000000000000000e+03,7.085179613766477572e-04,7.196884976529905513e-04
1.605000000000000000e+03,8.029539261185791995e-04,8.090106740963881734e-04
1.610000000000000000e+03,8.910662562856163553e-04,8.913254296074392445e-04
1.615000000000000000e+03,9.687304048986512860e-04,9.633771773211423231e-04
1.620000000000000000e+03,1.032382407505850769e-03,1.022341787485425355e-03
1.625000000000000000e+03,1.079282633519572723e-03,1.065936060220962732e-03
1.630000000000000000e+03,1.107648958216782969e-03,1.092500029197984680e-03
1.635000000000000000e+03,1.116673031036483597e-03,1.101068837327019755e-03
1.640000000000000000e+03,1.106462320732452429e-03,1.091439569142808874e-03
1.645000000000000000e+03,1.077956325919423751e-03,1.064224838021362056e-03
1.650000000000000000e+03,1.032846637994234724e-03,1.020873343361104789e-03
1.655000000000000000e+03,9.734991305056816310e-04,9.636312000385683415e-04
1.660000000000000000e+03,9.028510865083951530e-04,8.954199122721033998e-04
1.665000000000000000e+03,8.242516453020470608e-04,8.196201515044497900e-04
1.670000000000000000e+03,7.412332500584554919e-04,7.397742970259287097e-04
1.675000000000000000e+03,6.572338101954166298e-04,6.592485628933476838e-04
1.680000000000000000e+03,5.753163848934110666e-04,5.809165139729639132e-04
1.685000000000000000e+03,4.979415688247720156e-04,5.069294071833712603e-04
1.690000000000000000e+03,4.268347222910162902e-04,4.386208956957910539e-04
1.695000000000000000e+03,3.629638446971557558e-04,3.765590723535559782e-04
1.700000000000000000e+03,3.066167563171595689e-04,3.207195912113244883e-04
1.705000000000000000e+03,2.575478619020618262e-04,2.707234813376271487e-04
1.710000000000000000e+03,2.151580366687800075e-04,2.260721441289231652e-04
1.715000000000000000e+03,1.786736251075680731e-04,1.863223802399271327e-04
1.720000000000000000e+03,1.472979881905772822e-04,1.511708675628664134e-04
1.725000000000000000e+03,1.203184457815241709e-04,1.204498084092231198e-04
1.730000000000000000e+03,9.716150419363226603e-05,9.406191468395209445e-05
1.735000000000000000e+03,7.739921780895547799e-05,7.189523672738041670e-05
1.740000000000000000e+03,6.071824309363134907e-05,5.375452941118998371e-05
1.745000000000000000e+03,4.686891306524230960e-05,3.933031286879063988e-05
1.750000000000000000e+03,3.561304784408730000e-05,2.820779274930169895e-05
1.755000000000000000e+03,2.668590247662035067e-05,1.990335052334493731e-05
1.760000000000000000e+03,1.978078905537804710e-05,1.391069219023773198e-05
1.765000000000000000e+03,1.455676787998456586e-05,9.741488706494472568e-06
1.770000000000000000e+03,1.066293027792056773e-05,6.952671953792575244e-06
1.775000000000000000e+03,7.769087143272937230e-06,5.160002075008423476e-06
1.780000000000000000e+03,5.592748726243089754e-06,4.042104286859539707e-06
1.785000000000000000e+03,3.915399346557857366e-06,3.340122933532123117e-06
1.790000000000000000e+03,2.585613798604227290e-06,2.856429402545393943e-06
1.795000000000000000e+03,1.510764075268926842e-06,2.453146528085428856e-06
1.800000000000000000e+03,6.416880809507291501e-07,2.049158021793756145e-06
1.805000000000000000e+03,-4.464483322918325644e-08,1.613639176612773615e-06
1.810000000000000000e+03,-5.603484260355835029e-07,1.155041350201578408e-06
1.815000000000000000e+03,-9.173011486305000092e-07,7.062633316564287087e-07
1.820000000000000000e+03,-1.132638636351654554e-06,3.084784101715304414e-07
1.825000000000000000e+03,-1.229735006504778262e-06,-3.098197886671840690e-09
1.830000000000000000e+03,-1.236106170330406217e-06,-2.086801817474491974e-07
1.835000000000000000e+03,-1.179891165744345823e-06,-3.072834349688691064e-07
1.840000000000000000e+03,-1.086379975051230438e-06,-3.144901759744018261e-07
1.845000000000000000e+03,-9.755965916443092130e-07,-2.565159566978426699e-07
1.850000000000000000e+03,-8.613653166440936922e-07,-1.630599729722415527e-07
1.855000000000000000e+03,-7.517484267382811690e-07,-6.110357303550006598e-08
1.860000000000000000e+03,-6.503829317834414945e-07,2.906220958972387214e-08
1.865000000000000000e+03,-5.581285031866195214e-07,9.530594817947777466e-08
1.870000000000000000e+03,-4.745378003321376855e-07,1.331106937732594527e-07
1.875000000000000000e+03,-3.988755717712493429e-07,1.438517894853791400e-07
1.880000000000000000e+03,-3.306336416001295293e-07,1.326991270180558838e-07
1.885000000000000000e+03,-2.696421645919213269e-07,1.066827194800664210e-07
1.890000000000000000e+03,-2.159429251369772012e-07,7.315793598598175541e-08
1.895000000000000000e+03,-1.695849415028007069e-07,3.869758604878689469e-08
1.900000000000000000e+03,-1.304562387220008026e-07,8.361985526849335771e-09
1.905000000000000000e+03,-9.820569526180289361e-08,-1.468754042393472378e-08
1.910000000000000000e+03,-7.225560242270512937e-08,-2.923790078203542543e-08
1.915000000000000000e+03,-5.187209783924921477e-08,-3.575457325175990153e-08
1.920000000000000000e+03,-3.625169697510128651e-08,-3.586735123125978958e-08
1.925000000000000000e+03,-2.459305686756140805e-08,-3.174737010781941792e-08
1.930000000000000000e+03,-1.614235714221624408e-08,-2.553392845932915146e-08
1.935000000000000000e+03,-1.021639856615533114e-08,-1.893531986416678225e-08
1.940000000000000000e+03,-6.213553738896901327e-09,-1.305382263525125669e-08
1.945000000000000000e+03,-3.620251504358133661e-09,-8.407866299515666209e-09
1.950000000000000000e+03,-2.015112861803548217e-09,-5.075988887444753249e-09
1.955000000000000000e+03,-1.069075506978621534e-09,-2.878654032168553386e-09
1.960000000000000000e+03,-5.395495107018996130e-10,-1.535865263293795118e-09
1.965000000000000000e+03,-2.586409302915747604e-10,-7.717648473013089059e-10
1.970000000000000000e+03,-1.176188129984139941e-10,-3.655369346127617616e-10
1.975000000000000000e+03,-5.069419583758215648e-11,-1.632861021886762249e-10
1.980000000000000000e+03,-2.069308830661027902e-11,-6.882283469081457225e-11
1.985000000000000000e+03,-7.995350399160685605e-12,-2.737969214428374421e-11
1.990000000000000000e+03,-2.922897678582270298e-12,-1.028371720386255796e-11
1.995000000000000000e+03,-1.010690931805163743e-12,-3.647407665529072364e-12
2.000000000000000000e+03,-3.304850026544648736e-13,-1.221795604493788721e-12
2.005000000000000000e+03,-1.021740580651300697e-13,-3.865853038777547405e-13
2.010000000000000000e+03,-2.986292040260605844e-14,-1.155488337578455695e-13
2.015000000000000000e+03,-8.250670885348660208e-15,-3.262805745230941552e-14
2.020000000000000000e+03,-2.154694551388864449e-15,-8.704570300763111799e-15
2.025000000000000000e+03,-5.318685283960592841e-16,-2.194085545493076065e-15
2.030000000000000000e+03,-1.240891988237124026e-16,-5.225469120370876888e-16
2.035000000000000000e+03,-2.736329270330862948e-17,-1.175911478065141424e-16
2.040000000000000000e+03,-5.703012275448810918e-18,-2.500409282268050174e-17
2.045000000000000000e+03,-1.123417137015191722e-18,-5.023913890947125822e-18
2.050000000000000000e+03,-2.091603553402681119e-19,-9.538361337535668849e-19
2.055000000000000000e+03,-3.680621170531995921e-20,-1.711238280625051560e-19
2.060000000000000000e+03,-6.121653514845287311e-21,-2.901055146070504306e-20
2.065000000000000000e+03,-9.623321933186452234e-22,-4.647432988843515953e-21
2.070000000000000000e+03,-1.429857601213457937e-22,-7.035325679858526605e-22
2.075000000000000000e+03,-2.008051541963731375e-23,-1.006400812448560271e-22
2.080000000000000000e+03,-2.665470155708375028e-24,-1.360425796454553150e-23
2.085000000000000000e+03,-3.344198451185435743e-25,-1.737788641090328639e-24
2.090000000000000000e+03,-3.965806746206378102e-26,-2.097674697756454744e-25
2.095000000000000000e+03,-4.445228038532687025e-27,-2.392759804575930184e-26
2.100000000000000000e+03,-4.709566015669880275e-28,-2.579172514747685131e-27
2.105000000000000000e+03,-4.716209432570241599e-29,-2.627135248858317153e-28
2.110000000000000000e+03,-4.464072981510836151e-30,-2.528748053168111009e-29
2.115000000000000000e+03,-3.993887520071266047e-31,-2.300117642400974520e-30
2.120000000000000000e+03,-3.377432906609042680e-32,-1.977042956523528654e-31
2.125000000000000000e+03,-2.699626688484078414e-33,-1.605846012253854265e-32
2.130000000000000000e+03,-2.039605764477923486e-34,-1.232575572888617398e-33
2.135000000000000000e+03,-1.456510062014404490e-35,-8.940157849135959472e-35
2.140000000000000000e+03,-9.831153303210160109e-37,-6.127719406339473055e-36
2.145000000000000000e+03,-6.272171800377292270e-38,-3.968941266384259427e-37
2.150000000000000000e+03,-3.782269908172604944e-39,-2.429252417188407216e-38
2.155000000000000000e+03,-2.155790836704279484e-40,-1.405053383757199013e-39
2.160000000000000000e+03,-1.161391267489609030e-41,-7.679540749221406162e-41
2.165000000000000000e+03,-5.913798187581045793e-43,-3.966431340231261888e-42
2.170000000000000000e+03,-2.846220411563728832e-44,-1.935917833748156196e-43
2.175000000000000000e+03,-1.294740205917820611e-45,-8.928863915989309339e-45
2.180000000000000000e+03,-5.566814351007715620e-47,-3.891596496298774292e-46
2.185000000000000000e+03,-2.262240149744714925e-48,-1.602808842714959747e-47
2.190000000000000000e+03,-8.689131327896197839e-50,-6.238181264889985191e-49
2.195000000000000000e+03,-3.154405325500858085e-51,-2.294333734465619907e-50
2.200000000000000000e+03,-1.082330476349255122e-52,-7.974023971224182936e-52
2.205000000000000000e+03,-3.509952955244103127e-54,-2.618911558070222154e-53
2.210000000000000000e+03,-1.075819678273530312e-55,-8.128052127601663431e-55
2.215000000000000000e+03,-3.116536530143861281e-57,-2.383825619746027488e-56
2.220000000000000000e+03,-8.532912501454424622e-59,-6.606703893590751508e-58
2.225000000000000000e+03,-2.208068276773523944e-60,-1.730284672041584829e-59
2.230000000000000000e+03,-5.400272412573247528e-62,-4.282256114245921508e-61
2.235000000000000000e+03,-1.248258866884585795e-63,-1.001497976827271943e-62
2.240000000000000000e+03,-2.726951197134087975e-65,-2.213348883260328817e-64
2.245000000000000000e+03,-5.630302330247332815e-67,-4.622448031820056753e-66
2.250000000000000000e+03,-1.098665989075986474e-68,-9.122556486676579881e-68
2.255000000000000000e+03,-2.026176495548154154e-70,-1.701309973392572799e-69
2.260000000000000000e+03,-3.531543433748813769e-72,-2.998283520858198276e-71
2.265000000000000000e+03,-5.817355734595314898e-74,-4.993261501607879223e-73
2.270000000000000000e+03,-9.056463391580622730e-76,-7.858113328600502060e-75
2.275000000000000000e+03,-1.332483363226516896e-77,-1.168623535079607837e-76
2.280000000000000000e+03,-1.852820516307997996e-79,-1.642303175980324251e-78
2.285000000000000000e+03,-2.434846592120858648e-81,-2.180993649610018049e-80
2.290000000000000000e+03,-3.023952072508695838e-83,-2.737019133133352087e-82
2.295000000000000000e+03,-3.549291355528464347e-85,-3.245814004444615253e-84
2.300000000000000000e+03,-3.937044255460854634e-87,-3.637406095398329048e-86
2.305000000000000000e+03,-4.127236337403273331e-89,-3.851964845098067288e-88
2.310000000000000000e+03,-4.088907864832086484e-91,-3.854741005347809092e-90
2.315000000000000000e+03,-3.828360713097903401e-93,-3.645276340118499262e-92
2.320000000000000000e+03,-3.387462995157133296e-95,-3.257527375134694099e-94
2.325000000000000000e+03,-2.832638413997923784e-97,-2.750857258982285527e-96
2.330000000000000000e+03,-2.238521797955682695e-99,-2.195181335038990800e-98
2.335000000000000000e+03,-1.671798382779511651e-101,-1.655370118656529763e-100
2.340000000000000000e+03,-1.179933908934894491e-103,-1.179620158900401522e-102
2.345000000000000000e+03,-7.870123302044509259e-106,-7.943494960241045292e-105
2.350000000000000000e+03,-4.960830344752951040e-108,-5.054793603247381373e-107
2.355000000000000000e+03,-2.956126566644263859e-110,-3.039608108722380827e-109
2.360000000000000000e+03,-2.080031935791748108e-111,-1.727245722637330066e-111
2.365000000000000000e+03,-3.438300296337666065e-109,-9.274980850530964288e-114
2.370000000000000000e+03,-5.837672390993898374e-107,-4.706459021346456677e-116
2.375000000000000000e+03,-9.366107003175371570e-105,-2.256825114121008976e-118
2.380000000000000000e+03,-1.420040973778053299e-102,-1.022642634401174312e-120
2.385000000000000000e+03,-2.034534227825242448e-100,-4.378972800593007595e-123
2.390000000000000000e+03,-2.754555262892527210e-98,-1.771915327409889387e-125
2.395000000000000000e+03,-3.524198348004363564e-96,-6.775417262010065731e-128
2.400000000000000000e+03,-4.260804041960911635e-94,-2.448133396843956687e-130
2.405000000000000000e+03,-4.867939176352131611e-92,2.094924964140622567e-132
2.410000000000000000e+03,-5.255585304536427947e-90,8.773162877126028836e-130
2.415000000000000000e+03,-5.361908521872220378e-88,2.481656775176065496e-127
2.420000000000000000e+03,-5.169399248402449179e-86,6.633651833394810058e-125
2.425000000000000000e+03,-4.709590151948318090e-84,1.675678372022586216e-122
2.430000000000000000e+03,-4.054604689063668597e-82,3.999962938158573392e-120
2.435000000000000000e+03,-3.298650369291230280e-80,9.022956834766009119e-118
2.440000000000000000e+03,-2.535983470271753542e-78,1.923400459710249170e-115
2.445000000000000000e+03,-1.842378746432036171e-76,3.874528033584601455e-113
2.450000000000000000e+03,-1.264834712017773606e-74,7.375585610053734643e-111
2.455000000000000000e+03,-8.205612441058107188e-73,1.326793060683949370e-108
2.460000000000000000e+03,-5.030493479604831029e-71,2.255481412620255739e-106
2.465000000000000000e+03,-2.914288510851081957e-69,3.623306810829503277e-104
2.470000000000000000e+03,-1.595426723416320916e-67,5.500487840620825374e-102
2.475000000000000000e+03,-8.253602414237690195e-66,7.890926864685653007e-100
2.480000000000000000e+03,-4.034898285723121129e-64,1.069759214059995417e-97
2.485000000000000000e+03,-1.863991820150316167e-62,1.370489740440006709e-95
2.490000000000000000e+03,-8.137252219526609128e-61,1.659196545570039011e-93
2.495000000000000000e+03,-3.356865317261508544e-59,1.898247186436944737e-91
2.500000000000000000e+03,-1.308616587342894583e-57,2.052301695688144707e-89
2.505000000000000000e+03,-4.820735338218887719e-56,2.096832860589631552e-87
2.510000000000000000e+03,-1.678172196501752722e-54,2.024516382736516884e-85
2.515000000000000000e+03,-5.520547084712572511e-53,1.847201997498671583e-83
